r (m)	z (m)	Br (T)	Bz (T)	B (T)	Theta (°)	Ic (A)	I (A)	I/Ic (%)
0.047925	0.084256	0.031153	0.036412	0.047920	49.451191	--	0.000000	--
0.038855	0.088804	0.025454	0.040784	0.048075	58.031239	--	0.000000	--
0.095429	0.046028	0.225034	-0.426018	0.481801	-62.155809	--	0.000000	--
0.088033	0.055012	0.146000	-0.182229	0.233503	-51.298707	--	0.000000	--
0.087549	0.055777	0.147120	-0.179689	0.232233	-50.691056	--	0.000000	--
0.039372	0.088577	0.025278	0.040818	0.048011	58.231173	--	0.000000	--
0.088509	0.054241	0.146213	-0.186965	0.237348	-51.973247	--	0.000000	--
0.010209	0.094606	0.006679	0.051988	0.052415	82.679382	--	0.000000	--
0.087060	0.056540	0.146787	-0.175003	0.228414	-50.011132	--	0.000000	--
0.085214	0.058022	0.152484	-0.165419	0.224978	-47.329897	--	0.000000	--
0.048704	0.083204	0.032207	0.037010	0.049061	48.968702	--	0.000000	--
0.085665	0.057784	0.149197	-0.170305	0.226414	-48.779703	--	0.000000	--
0.048415	0.083976	0.030947	0.036323	0.047719	49.568986	--	0.000000	--
0.050149	0.082341	0.033018	0.036170	0.048974	47.608114	--	0.000000	--
0.086562	0.057297	0.147797	-0.172443	0.227114	-49.400919	--	0.000000	--
0.088948	0.053976	0.143769	-0.189516	0.237878	-52.815718	--	0.000000	--
0.050836	0.082533	0.032752	0.034769	0.047765	46.711028	--	0.000000	--
0.051317	0.082235	0.032593	0.034783	0.047667	46.862007	--	0.000000	--
0.090288	0.052656	0.020233	0.010786	0.022928	28.061574	--	0.000000	--
0.069569	0.071416	0.038331	0.019084	0.042819	26.467341	--	0.000000	--
0.052269	0.081633	0.033893	0.033871	0.047916	44.981875	--	0.000000	--
0.081201	0.062352	0.028484	0.018926	0.034198	33.601708	--	0.000000	--
0.090745	0.051867	0.020096	0.010468	0.022659	27.514169	--	0.000000	--
0.052744	0.081327	0.033614	0.033625	0.047546	45.009577	--	0.000000	--
0.091193	0.051072	0.019936	0.010143	0.022367	26.965694	--	0.000000	--
0.089826	0.053442	0.020378	0.011114	0.023211	28.606963	--	0.000000	--
0.091637	0.050275	0.019784	0.009827	0.022090	26.415315	--	0.000000	--
0.000303	0.095672	-0.000000	0.075026	0.075026	90.000000	--	0.000000	--
0.070805	0.070191	0.038777	0.017845	0.042686	24.711867	--	0.000000	--
0.092071	0.049473	0.019608	0.009506	0.021791	25.863437	--	0.000000	--
0.001609	0.095707	0.009222	0.047600	0.048485	79.034784	--	0.000000	--
0.092500	0.048668	0.019441	0.009194	0.021505	25.309774	--	0.000000	--
0.002160	0.096073	0.000665	0.046442	0.046446	89.179299	--	0.000000	--
0.003232	0.096145	0.003559	0.055788	0.055901	86.349856	--	0.000000	--
0.092922	0.048374	0.019197	0.008880	0.021152	24.824683	--	0.000000	--
0.005533	0.096031	0.003428	0.047531	0.047655	85.874819	--	0.000000	--
0.006553	0.095571	0.004842	0.052401	0.052625	84.720854	--	0.000000	--
0.093766	0.047778	0.018789	0.008799	0.020747	25.093726	--	0.000000	--
0.008977	0.094831	0.006606	0.048578	0.049025	82.255819	--	0.000000	--
0.094186	0.047475	0.018554	0.008504	0.020410	24.622344	--	0.000000	--
0.095023	0.046861	0.231283	-0.419063	0.478650	-61.105425	--	0.000000	--
0.023719	0.092458	0.015645	0.047167	0.049694	71.650191	--	0.000000	--
0.103640	0.030700	0.007051	0.001825	0.007283	14.510886	--	0.000000	--
0.105452	0.029572	0.231003	-0.832970	0.864408	-74.500000	--	0.000000	--
0.073008	0.068680	0.053890	0.000631	0.053893	0.670352	--	0.000000	--
0.103088	0.032504	0.007414	0.002075	0.007699	15.637952	--	0.000000	--
0.076744	0.065584	0.053803	-0.005746	0.054109	-6.095897	--	0.000000	--
0.073463	0.068545	0.053171	-0.000801	0.053177	-0.862827	--	0.000000	--
0.077229	0.065381	0.053116	-0.006779	0.053547	-7.273443	--	0.000000	--
0.102505	0.034298	0.007767	0.002338	0.008111	16.752076	--	0.000000	--
0.076170	0.066252	0.053524	-0.004570	0.053719	-4.879958	--	0.000000	--
0.078164	0.065009	0.028930	0.020962	0.035726	35.925460	--	0.000000	--
0.101891	0.036082	0.008108	0.002612	0.008518	17.855252	--	0.000000	--
0.075587	0.066913	0.053429	-0.003675	0.053556	-3.934310	--	0.000000	--
0.099292	0.039612	0.193353	-0.464561	0.503192	-67.402692	--	0.000000	--
0.101246	0.037854	0.008438	0.002897	0.008921	18.949087	--	0.000000	--
0.078608	0.064845	0.028658	0.020518	0.035246	35.600925	--	0.000000	--
0.075002	0.067571	0.053118	-0.002519	0.053178	-2.715031	--	0.000000	--
0.100357	0.038857	0.008840	0.003186	0.009396	19.817866	--	0.000000	--
0.074408	0.068222	0.052990	-0.001637	0.053016	-1.769749	--	0.000000	--
0.098941	0.040479	0.200544	-0.458379	0.500329	-66.370266	--	0.000000	--
0.098585	0.041339	0.199537	-0.455493	0.497282	-66.343263	--	0.000000	--
0.080655	0.063059	0.028483	0.019328	0.034421	34.159918	--	0.000000	--
0.098220	0.042200	0.206484	-0.449140	0.494330	-65.310288	--	0.000000	--
0.080100	0.063759	0.028467	0.019746	0.034645	34.747707	--	0.000000	--
0.097849	0.043053	0.205389	-0.446189	0.491192	-65.282562	--	0.000000	--
0.079542	0.064457	0.028448	0.020144	0.034858	35.301696	--	0.000000	--
0.072388	0.069335	0.053275	0.001428	0.053294	1.535048	--	0.000000	--
0.095842	0.045714	0.221390	-0.428518	0.482329	-62.677284	--	0.000000	--
0.060671	0.076493	0.037246	0.027889	0.046530	36.825079	--	0.000000	--
0.097468	0.043907	0.212085	-0.439678	0.488156	-64.249004	--	0.000000	--
0.096670	0.045078	0.217090	-0.430045	0.481733	-63.214988	--	0.000000	--
0.061632	0.076327	0.037054	0.026868	0.045770	35.945476	--	0.000000	--
0.097082	0.044755	0.210900	-0.436667	0.484930	-64.220515	--	0.000000	--
0.062615	0.076179	0.036882	0.025944	0.045093	35.124528	--	0.000000	--
0.060226	0.076845	0.037374	0.027908	0.046644	36.749652	--	0.000000	--
0.063497	0.075445	0.037657	0.024866	0.045126	33.437869	--	0.000000	--
0.083281	0.059955	0.028150	0.017256	0.033018	31.508982	--	0.000000	--
0.063935	0.075074	0.037516	0.024837	0.044993	33.505684	--	0.000000	--
0.083781	0.059252	0.028081	0.016858	0.032752	30.978714	--	0.000000	--
0.082734	0.060705	0.028146	0.017694	0.033246	32.155297	--	0.000000	--
0.064804	0.074325	0.038284	0.023718	0.045036	31.779722	--	0.000000	--
0.082222	0.061399	0.028195	0.018088	0.033499	32.681530	--	0.000000	--
0.059327	0.077540	0.036535	0.029081	0.046696	38.518907	--	0.000000	--
0.065235	0.073947	0.038108	0.023652	0.044851	31.825561	--	0.000000	--
0.081662	0.062140	0.028174	0.018523	0.033717	33.323601	--	0.000000	--
0.058875	0.077884	0.036592	0.029011	0.046697	38.407877	--	0.000000	--
0.087993	0.055521	0.144708	-0.182304	0.232756	-51.558431	--	0.000000	--
0.056928	0.078455	0.035884	0.030792	0.047284	40.632649	--	0.000000	--
0.088475	0.054751	0.142536	-0.186961	0.235098	-52.678711	--	0.000000	--
0.087506	0.056287	0.143418	-0.179767	0.229967	-51.417047	--	0.000000	--
0.057965	0.078564	0.035751	0.030098	0.046734	40.092826	--	0.000000	--
0.084706	0.058764	0.151098	-0.162860	0.222158	-47.145410	--	0.000000	--
0.066091	0.073183	0.038830	0.022541	0.044898	30.135542	--	0.000000	--
0.066516	0.072797	0.038649	0.022473	0.044708	30.176046	--	0.000000	--
0.085156	0.058529	0.148721	-0.165691	0.222646	-48.089493	--	0.000000	--
0.087011	0.057048	0.145421	-0.175119	0.227627	-50.293263	--	0.000000	--
0.055771	0.078642	0.036438	0.032243	0.048655	41.504254	--	0.000000	--
0.086060	0.058051	0.147349	-0.167814	0.223323	-48.715339	--	0.000000	--
0.067678	0.072574	0.038493	0.021403	0.044043	29.074994	--	0.000000	--
0.086510	0.057806	0.144077	-0.172603	0.224833	-50.147277	--	0.000000	--
0.068312	0.072619	0.037847	0.020281	0.042938	28.186127	--	0.000000	--
0.090263	0.053171	0.020144	0.010792	0.022853	28.180247	--	0.000000	--
0.090724	0.052382	0.020003	0.010474	0.022580	27.637727	--	0.000000	--
0.095441	0.046550	0.225086	-0.425975	0.481787	-62.147890	--	0.000000	--
0.069313	0.072407	0.052025	0.006476	0.052427	7.095063	--	0.000000	--
0.069924	0.071819	0.052044	0.005320	0.052315	5.837033	--	0.000000	--
0.091177	0.051588	0.019859	0.010149	0.022302	27.068981	--	0.000000	--
0.089356	0.054223	0.020500	0.011434	0.023473	29.151663	--	0.000000	--
0.091625	0.050791	0.019703	0.009834	0.022021	26.523715	--	0.000000	--
0.070566	0.071186	0.052704	0.004578	0.052903	4.964023	--	0.000000	--
0.092063	0.049989	0.019543	0.009511	0.021735	25.950705	--	0.000000	--
0.071167	0.070588	0.052689	0.003396	0.052798	3.688353	--	0.000000	--
0.089796	0.053957	0.020274	0.011120	0.023123	28.745101	--	0.000000	--
0.092497	0.049184	0.019372	0.009200	0.021446	25.402382	--	0.000000	--
0.071798	0.069944	0.053323	0.002624	0.053388	2.816716	--	0.000000	--
0.054390	0.079603	0.035815	0.033664	0.049152	43.226795	--	0.000000	--
0.093344	0.048594	0.018973	0.009107	0.021046	25.640332	--	0.000000	--
0.093767	0.048294	0.018737	0.008804	0.020702	25.168197	--	0.000000	--
0.094611	0.047687	0.230015	-0.415827	0.475204	-61.050747	--	0.000000	--
0.095030	0.047380	0.226342	-0.418483	0.475771	-61.592679	--	0.000000	--
0.025510	0.092974	0.017428	0.046794	0.049934	69.572977	--	0.000000	--
0.023884	0.093405	0.016302	0.046646	0.049413	70.736907	--	0.000000	--
0.081138	0.062825	0.028203	0.018913	0.033957	33.846069	--	0.000000	--
0.072861	0.069182	0.052736	0.000362	0.052737	0.392928	--	0.000000	--
0.022250	0.093808	0.015338	0.047562	0.049974	72.126043	--	0.000000	--
0.076639	0.066073	0.052657	-0.005842	0.052980	-6.330710	--	0.000000	--
0.020609	0.094182	0.014201	0.047431	0.049512	73.332035	--	0.000000	--
0.077571	0.065713	0.028846	0.021392	0.035913	36.560757	--	0.000000	--
0.078040	0.065529	0.028602	0.020941	0.035449	36.209470	--	0.000000	--
0.076076	0.066718	0.052760	-0.004712	0.052970	-5.103756	--	0.000000	--
0.012243	0.095489	0.008390	0.049440	0.050147	80.368060	--	0.000000	--
0.017310	0.094844	0.012273	0.048560	0.050087	75.815751	--	0.000000	--
0.015652	0.095131	0.011154	0.048461	0.049728	77.038258	--	0.000000	--
0.073811	0.068870	0.052647	-0.000506	0.052649	-0.551015	--	0.000000	--
0.075474	0.067401	0.052277	-0.003791	0.052415	-4.147432	--	0.000000	--
0.074900	0.068036	0.052339	-0.002678	0.052408	-2.928976	--	0.000000	--
0.018962	0.094527	0.013324	0.047827	0.049648	74.433220	--	0.000000	--
0.013937	0.095559	0.011005	0.047875	0.049124	77.053800	--	0.000000	--
0.074286	0.068708	0.051833	-0.001774	0.051864	-1.959739	--	0.000000	--
0.053685	0.080708	0.034435	0.032905	0.047629	43.698319	--	0.000000	--
0.027129	0.092515	0.018416	0.045875	0.049433	68.127101	--	0.000000	--
0.078975	0.065148	0.028414	0.020558	0.035071	35.886979	--	0.000000	--
0.080565	0.063556	0.028163	0.019345	0.034167	34.484077	--	0.000000	--
0.041267	0.087132	0.027493	0.040933	0.049309	56.112286	--	0.000000	--
0.080029	0.064231	0.028173	0.019729	0.034394	35.003002	--	0.000000	--
0.079444	0.064952	0.028117	0.020157	0.034596	35.637142	--	0.000000	--
0.042440	0.087149	0.027145	0.039481	0.047912	55.490271	--	0.000000	--
0.044961	0.086664	0.028163	0.038129	0.047403	53.549657	--	0.000000	--
0.061187	0.076684	0.037195	0.026903	0.045904	35.877693	--	0.000000	--
0.045967	0.086135	0.029120	0.037174	0.047221	51.927037	--	0.000000	--
0.044456	0.086924	0.028131	0.037880	0.047183	53.400596	--	0.000000	--
0.046467	0.085866	0.029136	0.037388	0.047400	52.070816	--	0.000000	--
0.047463	0.085320	0.030101	0.036354	0.047198	50.374812	--	0.000000	--
0.062170	0.076542	0.037009	0.025960	0.045206	35.047610	--	0.000000	--
0.063120	0.076570	0.036748	0.025299	0.044615	34.544772	--	0.000000	--
0.063787	0.076017	0.036822	0.024860	0.044428	34.025346	--	0.000000	--
0.010758	0.095581	0.008934	0.047614	0.048445	79.372924	--	0.000000	--
0.063645	0.076522	0.036181	0.024443	0.043664	34.042020	--	0.000000	--
0.040399	0.088113	0.026394	0.040125	0.048028	56.663829	--	0.000000	--
0.043442	0.087436	0.027229	0.038805	0.047405	54.943104	--	0.000000	--
0.064446	0.075457	0.037372	0.024201	0.044523	32.926146	--	0.000000	--
0.060291	0.077391	0.036394	0.027973	0.045903	37.546311	--	0.000000	--
0.065104	0.074892	0.037419	0.023733	0.044311	32.384688	--	0.000000	--
0.064971	0.075400	0.036781	0.023332	0.043557	32.388609	--	0.000000	--
0.030341	0.091512	0.020560	0.045487	0.049917	65.677464	--	0.000000	--
0.047958	0.085042	0.030063	0.036465	0.047260	50.496632	--	0.000000	--
0.031934	0.090968	0.021588	0.044557	0.049511	64.150124	--	0.000000	--
0.059839	0.077740	0.036528	0.028003	0.046027	37.473784	--	0.000000	--
0.033516	0.090397	0.022536	0.044024	0.049456	62.892320	--	0.000000	--
0.028739	0.092027	0.019347	0.045580	0.049516	67.000244	--	0.000000	--
0.056469	0.078785	0.036105	0.030906	0.047526	40.563693	--	0.000000	--
0.072255	0.069817	0.052632	0.001196	0.052645	1.301464	--	0.000000	--
0.058931	0.078431	0.035656	0.029059	0.045997	39.179294	--	0.000000	--
0.057507	0.078900	0.035787	0.029999	0.046697	39.971097	--	0.000000	--
0.065754	0.074321	0.037944	0.023054	0.044399	31.282669	--	0.000000	--
0.034683	0.090516	0.022221	0.042629	0.048073	62.468867	--	0.000000	--
0.037237	0.090253	0.023408	0.041523	0.047666	60.588251	--	0.000000	--
0.058474	0.078773	0.035751	0.029039	0.046058	39.086149	--	0.000000	--
0.038285	0.089814	0.024430	0.040567	0.047355	58.943389	--	0.000000	--
0.036711	0.090468	0.023355	0.041167	0.047331	60.433492	--	0.000000	--
0.038806	0.089590	0.024437	0.040802	0.047560	59.082409	--	0.000000	--
0.066402	0.073744	0.037968	0.022570	0.044170	30.729535	--	0.000000	--
0.035656	0.090889	0.022389	0.042035	0.047626	61.958703	--	0.000000	--
0.066277	0.074254	0.037336	0.022187	0.043431	30.720964	--	0.000000	--
0.067041	0.073162	0.038474	0.021887	0.044264	29.634760	--	0.000000	--
0.067563	0.073086	0.037852	0.021029	0.043301	29.054100	--	0.000000	--
0.039846	0.089132	0.025355	0.039894	0.047269	57.561972	--	0.000000	--
0.069775	0.072296	0.051387	0.005059	0.051635	5.622403	--	0.000000	--
0.068660	0.073029	0.051348	0.007184	0.051848	7.964256	--	0.000000	--
0.069140	0.072901	0.050863	0.006144	0.051233	6.887201	--	0.000000	--
0.049388	0.083407	0.031960	0.035574	0.047822	48.063532	--	0.000000	--
0.055550	0.079437	0.035249	0.031691	0.047401	41.957769	--	0.000000	--
0.049874	0.083118	0.031764	0.035507	0.047641	48.184395	--	0.000000	--
0.048945	0.084478	0.030915	0.035493	0.047069	48.943517	--	0.000000	--
0.070402	0.071683	0.051541	0.004266	0.051717	4.731146	--	0.000000	--
0.071026	0.071067	0.052039	0.003150	0.052134	3.463753	--	0.000000	--
0.050897	0.083317	0.031733	0.034833	0.047121	47.666419	--	0.000000	--
0.071642	0.070444	0.052168	0.002334	0.052220	2.561496	--	0.000000	--
0.051863	0.082719	0.032623	0.033835	0.047001	46.044233	--	0.000000	--
0.052343	0.082416	0.032611	0.033979	0.047096	46.176809	--	0.000000	--
0.055086	0.079759	0.035545	0.031956	0.047798	41.956798	--	0.000000	--
0.054155	0.080394	0.034274	0.032908	0.047515	43.835211	--	0.000000	--
0.053299	0.081801	0.033492	0.032907	0.046953	44.496038	--	0.000000	--
0.000502	0.096149	0.010842	0.040697	0.042116	75.081866	--	0.000000	--
0.024484	0.093789	0.016062	0.045202	0.047971	70.438491	--	0.000000	--
0.001026	0.096263	-0.004821	0.053318	0.053536	95.166096	--	0.000000	--
0.025031	0.093645	0.015877	0.045670	0.048351	70.830046	--	0.000000	--
0.001892	0.096737	0.000079	0.052757	0.052757	89.914066	--	0.000000	--
0.026118	0.093348	0.017408	0.044953	0.048206	68.831170	--	0.000000	--
0.026662	0.093194	0.017190	0.045075	0.048241	69.125006	--	0.000000	--
0.003636	0.097033	0.010654	0.049098	0.050241	77.756934	--	0.000000	--
0.023393	0.094068	0.015066	0.045873	0.048284	71.818271	--	0.000000	--
0.021196	0.094587	0.013957	0.045861	0.047937	73.073161	--	0.000000	--
0.005285	0.096984	0.004156	0.049841	0.050014	85.233587	--	0.000000	--
0.021748	0.094462	0.013739	0.046413	0.048404	73.510811	--	0.000000	--
0.007092	0.096373	0.007006	0.046184	0.046713	81.374487	--	0.000000	--
0.022844	0.094202	0.015302	0.045673	0.048168	71.476893	--	0.000000	--
0.008717	0.096008	0.006835	0.050038	0.050503	82.221318	--	0.000000	--
0.011594	0.095732	0.007309	0.047901	0.048456	81.323949	--	0.000000	--
0.104462	0.031277	0.252017	-0.825369	0.862987	-73.020540	--	0.000000	--
0.105099	0.030802	0.246329	-0.831593	0.867309	-73.500000	--	0.000000	--
0.016217	0.095566	0.010835	0.046665	0.047906	76.927722	--	0.000000	--
0.016774	0.095471	0.010536	0.047386	0.048543	77.464871	--	0.000000	--
0.103900	0.033095	0.265134	-0.815509	0.857526	-71.989861	--	0.000000	--
0.017882	0.095269	0.012166	0.046551	0.048114	75.353711	--	0.000000	--
0.020096	0.094827	0.012832	0.046579	0.048314	74.598240	--	0.000000	--
0.103307	0.034903	0.277891	-0.805176	0.851782	-70.958886	--	0.000000	--
0.015106	0.095749	0.009537	0.047533	0.048481	78.654795	--	0.000000	--
0.018438	0.095163	0.011878	0.046934	0.048414	75.798185	--	0.000000	--
0.012783	0.096199	0.008372	0.047096	0.047835	79.920244	--	0.000000	--
0.102682	0.036701	0.290270	-0.794386	0.845758	-69.927591	--	0.000000	--
0.014547	0.095835	0.009881	0.046850	0.047880	78.090596	--	0.000000	--
0.019542	0.094942	0.013087	0.046144	0.047964	74.165823	--	0.000000	--
0.013380	0.096167	0.008401	0.048032	0.048762	80.078732	--	0.000000	--
0.102026	0.038488	0.302258	-0.783155	0.839459	-68.895953	--	0.000000	--
0.099897	0.040025	0.008951	0.003410	0.009579	20.853232	--	0.000000	--
0.100570	0.039616	0.008756	0.003193	0.009320	20.034890	--	0.000000	--
0.099663	0.040603	0.009154	0.003491	0.009797	20.876186	--	0.000000	--
0.099183	0.041762	0.009258	0.003724	0.009979	21.909467	--	0.000000	--
0.041930	0.087394	0.027315	0.039455	0.047987	55.305136	--	0.000000	--
0.040912	0.087876	0.026219	0.040149	0.047951	56.853775	--	0.000000	--
0.098940	0.042336	0.009455	0.003807	0.010193	21.929738	--	0.000000	--
0.098439	0.043487	0.009552	0.004047	0.010374	22.961188	--	0.000000	--
0.098186	0.044056	0.009744	0.004132	0.010583	22.979111	--	0.000000	--
0.064418	0.076095	0.036228	0.023709	0.043297	33.202502	--	0.000000	--
0.096272	0.045919	0.220890	-0.427630	0.481310	-62.681583	--	0.000000	--
0.045431	0.086950	0.028308	0.036988	0.046577	52.571920	--	0.000000	--
0.045936	0.086684	0.028289	0.037136	0.046683	52.701159	--	0.000000	--
0.096687	0.045602	0.217342	-0.430010	0.481816	-63.186340	--	0.000000	--
0.042933	0.087687	0.027205	0.038563	0.047193	54.797548	--	0.000000	--
0.097665	0.045198	0.009833	0.004380	0.010764	24.008944	--	0.000000	--
0.046942	0.086144	0.029277	0.036233	0.046583	51.060601	--	0.000000	--
0.047442	0.085869	0.029226	0.036320	0.046619	51.176963	--	0.000000	--
0.044416	0.087473	0.027357	0.037841	0.046694	54.135022	--	0.000000	--
0.083667	0.060233	0.151283	-0.155631	0.217043	-45.811802	--	0.000000	--
0.083138	0.060960	0.152746	-0.150962	0.214758	-44.663628	--	0.000000	--
0.043907	0.087730	0.027373	0.037682	0.046575	54.004638	--	0.000000	--
0.065736	0.074959	0.036806	0.022587	0.043184	31.536421	--	0.000000	--
0.084189	0.059500	0.152724	-0.158158	0.219861	-46.001368	--	0.000000	--
0.027743	0.092878	0.018226	0.044416	0.048010	67.689158	--	0.000000	--
0.029359	0.092379	0.019197	0.044065	0.048065	66.459552	--	0.000000	--
0.082604	0.061684	0.151251	-0.148472	0.211945	-44.468736	--	0.000000	--
0.029898	0.092207	0.019041	0.044400	0.048311	66.788368	--	0.000000	--
0.082061	0.062402	0.152555	-0.143843	0.209675	-43.316270	--	0.000000	--
0.030967	0.091853	0.020539	0.043684	0.048272	64.818685	--	0.000000	--
0.084643	0.059270	0.149537	-0.163064	0.221249	-47.477704	--	0.000000	--
0.031503	0.091671	0.020335	0.043724	0.048221	65.057793	--	0.000000	--
0.053774	0.081490	0.033438	0.032987	0.046971	44.610479	--	0.000000	--
0.088396	0.055775	0.020737	0.012087	0.024003	30.236471	--	0.000000	--
0.095869	0.046758	0.222183	-0.420180	0.475307	-62.131015	--	0.000000	--
0.032566	0.091298	0.021441	0.043055	0.048098	63.527023	--	0.000000	--
0.033098	0.091107	0.021262	0.043178	0.048129	63.782675	--	0.000000	--
0.087907	0.056545	0.020851	0.012418	0.024269	30.776476	--	0.000000	--
0.040364	0.088899	0.025373	0.040146	0.047492	57.705792	--	0.000000	--
0.088880	0.055002	0.020630	0.011764	0.023748	29.694239	--	0.000000	--
0.034154	0.090716	0.022393	0.042516	0.048053	62.224387	--	0.000000	--
0.067034	0.073801	0.037341	0.021443	0.043060	29.867023	--	0.000000	--
